Customer ID,Name,Product Type,Year,RAM (GB),HDD (GB),Location,Warranty,Age,OS,Office,Antivirus,Service Taken,Ram Service,HDD Service,OS Update,Office Update,Antivirus Upgrade,Warranty Service,,,,,
292608,SAKSHAM AGARWAL,Laptop,2018,4,1000,UK,2,55,Windows 10,Office 2016,McAfee 2018,0,1,0,0,0,1,1,,,,,
839890,SAKSHAM AGARWAL,Laptop,2017,8,1000,USA,4,46,Windows 10,Office 2016,McAfee 2017,1,0,0,0,1,0,1,,,,,
200174,SAKSHAM AGARWAL,Laptop,2011,4,360,USA,2,58,Windows 7,Office 2010,McAfee 2011,1,1,1,1,0,1,1,,,,,
686872,SAKSHAM AGARWAL,Workstation,2015,4,500,USA,5,26,Windows 10,Office 2013,McAfee 2015,1,1,0,1,0,0,1,,,,,
243511,SAKSHAM AGARWAL,Laptop,2018,4,500,USA,3,18,Windows 10,Office 2016,McAfee 2018,0,1,1,1,0,1,0,,,,,
404817,SAKSHAM AGARWAL,Laptop,2017,8,1000,UK,5,47,Windows 10,Office 2016,McAfee 2017,0,0,0,1,0,0,0,,,,,
619704,SAKSHAM MALHOTRA,Desktop,2010,4,240,UK,4,31,Windows 7,Office 2010,McAfee 2010,0,0,1,0,1,0,0,,,,,
815984,SAKSHAM MALHOTRA,Workstation,2011,4,360,USA,1,37,Windows 7,Office 2010,McAfee 2011,0,0,0,0,0,1,1,,,,,
795689,SAKSHAM MALHOTRA,Laptop,2013,4,360,UK,2,39,Windows 8.1,Office 2013,McAfee 2013,0,0,1,0,1,0,1,,,,,
139212,SAKSHAM MALHOTRA,Laptop,2017,4,1000,UK,1,36,Windows 10,Office 2016,McAfee 2017,0,0,0,0,1,0,0,,,,,
786210,SAKSHAM MALHOTRA,Desktop,2017,8,1000,USA,3,57,Windows 10,Office 2016,McAfee 2017,0,0,0,0,0,1,0,,,,,
501324,SAKSHAM MALHOTRA,Workstation,2013,4,500,UK,2,36,Windows 8.1,Office 2013,McAfee 2013,1,1,0,1,1,1,0,,,,,
232613,SAKSHAM MALHOTRA,Workstation,2014,4,500,USA,2,23,Windows 8.1,Office 2013,McAfee 2014,1,1,0,1,1,1,0,,,,,
837895,SAKSHAM MALHOTRA,Desktop,2015,8,500,USA,3,38,Windows 10,Office 2013,McAfee 2015,1,0,1,1,1,0,0,,,,,
126091,SAKSHI JAIN,Desktop,2013,4,500,USA,1,49,Windows 8.1,Office 2013,McAfee 2013,0,1,0,0,0,0,1,,,,,
380495,SAKSHI JAIN,Laptop,2018,4,1000,France,3,19,Windows 10,Office 2016,McAfee 2018,0,0,0,0,0,0,0,,,,,
545448,SAKSHI JAIN,Laptop,2009,2,180,USA,5,42,Windows 7,Office 2007,McAfee 2009,0,1,0,1,1,0,0,,,,,
232344,SAKSHI JAIN,Laptop,2011,4,360,France,2,26,Windows 7,Office 2010,McAfee 2011,1,1,1,1,0,0,1,,,,,
497863,SAKSHI JAIN,Laptop,2011,8,360,USA,1,33,Windows 7,Office 2010,McAfee 2011,1,1,1,1,0,0,0,,,,,
772076,SAKSHI JAIN,Laptop,2014,4,500,France,1,35,Windows 8.1,Office 2013,McAfee 2014,1,0,0,1,1,1,0,,,,,
696424,SAKSHI JAIN,Desktop,2016,4,1000,USA,4,35,Windows 10,Office 2016,McAfee 2016,1,0,0,1,0,0,0,,,,,
340552,SAKSHI JAIN,Desktop,2016,16,1000,France,2,43,Windows 10,Office 2016,McAfee 2016,0,0,0,1,0,0,0,,,,,
236565,SALIL SAMEER PARANJAPE,Workstation,2009,2,180,Australia,3,41,Windows 7,Office 2007,McAfee 2009,1,1,0,0,0,0,0,,,,,
397904,SALIL SAMEER PARANJAPE,Desktop,2010,2,240,Australia,1,50,Windows 7,Office 2010,McAfee 2010,1,1,0,0,0,0,0,,,,,
402316,SALIL SAMEER PARANJAPE,Workstation,2012,4,360,China,4,26,Windows 8,Office 2010,McAfee 2012,1,1,0,0,1,1,0,,,,,
563164,SALIL SAMEER PARANJAPE,Laptop,2012,4,360,Australia,3,21,Windows 8,Office 2010,McAfee 2012,1,1,1,0,1,1,1,,,,,
769009,SALIL SAMEER PARANJAPE,Desktop,2015,8,500,China,1,43,Windows 10,Office 2013,McAfee 2015,1,1,0,0,0,1,0,,,,,
177385,SALIL SAMEER PARANJAPE,Workstation,2016,8,1000,Australia,1,49,Windows 10,Office 2016,McAfee 2016,0,1,0,0,0,1,0,,,,,
624995,SALIL SAMEER PARANJAPE,Laptop,2018,4,2000,China,3,44,Windows 10,Office 2016,McAfee 2018,0,1,0,0,0,0,0,,,,,
886949,SALIL SAMEER PARANJAPE,Laptop,2018,8,1000,China,2,49,Windows 10,Office 2016,McAfee 2018,1,1,1,1,0,0,0,,,,,
692561,SAMAR SHARMA,Workstation,2011,8,360,Russia,2,28,Windows 7,Office 2010,McAfee 2011,1,0,1,0,0,1,0,,,,,
527170,SAMAR SHARMA,Laptop,2016,4,1000,Russia,3,43,Windows 10,Office 2016,McAfee 2016,0,0,0,0,1,0,0,,,,,
413993,SAMAR SHARMA,Desktop,2009,4,180,Russia,1,46,Windows 7,Office 2007,McAfee 2009,1,0,0,1,0,0,0,,,,,
278113,SAMAR SHARMA,Desktop,2013,4,360,Russia,3,29,Windows 8.1,Office 2013,McAfee 2013,1,1,1,1,1,1,0,,,,,
875268,SAMARTH GOYAL,Workstation,2009,2,360,USA,1,58,Windows 7,Office 2007,McAfee 2009,1,1,0,0,1,0,0,,,,,
999733,SAMARTH GOYAL,Laptop,2011,2,360,USA,4,45,Windows 7,Office 2010,McAfee 2011,0,0,1,0,1,0,1,,,,,
930982,SAMARTH GOYAL,Laptop,2011,4,360,France,2,29,Windows 7,Office 2010,McAfee 2011,1,1,1,0,0,0,1,,,,,
323914,SAMARTH GOYAL,Desktop,2013,4,500,USA,4,38,Windows 8.1,Office 2013,McAfee 2013,1,1,0,0,1,0,0,,,,,
891892,SAMARTH GOYAL,Laptop,2015,8,500,France,4,33,Windows 10,Office 2013,McAfee 2015,1,0,0,0,0,0,0,,,,,
780788,SAMARTH GOYAL,Desktop,2016,4,1000,USA,2,29,Windows 10,Office 2016,McAfee 2016,0,1,0,0,0,0,0,,,,,
949482,SAMARTH GOYAL,Desktop,2017,16,1000,France,2,30,Windows 10,Office 2016,McAfee 2017,0,0,0,0,0,1,0,,,,,
890133,SAMARTH GOYAL,Desktop,2018,4,2000,France,3,20,Windows 10,Office 2016,McAfee 2018,1,1,0,0,0,1,1,,,,,
857373,SAMARTH SRIVASTAVA,Desktop,2009,2,180,UK,2,50,Windows 7,Office 2007,McAfee 2009,1,1,1,0,0,1,0,,,,,
105208,SAMARTH SRIVASTAVA,Desktop,2010,4,240,UK,5,27,Windows 7,Office 2010,McAfee 2010,1,1,1,0,1,0,0,,,,,
407904,SAMARTH SRIVASTAVA,Workstation,2012,4,500,UK,3,24,Windows 8,Office 2010,McAfee 2012,0,0,0,0,0,1,1,,,,,
569458,SAMARTH SRIVASTAVA,Workstation,2014,8,500,USA,3,55,Windows 8.1,Office 2013,McAfee 2014,0,0,1,0,0,0,0,,,,,
813333,SAMARTH SRIVASTAVA,Desktop,2014,8,500,USA,3,21,Windows 8.1,Office 2013,McAfee 2014,1,0,0,0,0,0,0,,,,,
567386,SAMARTH SRIVASTAVA,Desktop,2016,4,1000,UK,3,45,Windows 10,Office 2016,McAfee 2016,0,0,0,0,0,0,1,,,,,
382847,SAMARTH SRIVASTAVA,Laptop,2010,4,240,USA,1,56,Windows 7,Office 2010,McAfee 2010,1,1,1,1,0,1,1,,,,,
256562,SAMARTH SRIVASTAVA,Workstation,2017,8,2000,USA,1,58,Windows 10,Office 2016,McAfee 2017,0,0,0,1,0,0,0,,,,,
375862,SAMEER HANS,Workstation,2010,8,240,UK,3,48,Windows 7,Office 2010,McAfee 2010,1,0,1,0,1,1,0,,,,,
794267,SAMEER HANS,Workstation,2013,4,360,UK,5,20,Windows 8.1,Office 2013,McAfee 2013,1,1,0,0,1,1,1,,,,,
570287,SAMEER HANS,Workstation,2015,8,500,USA,2,40,Windows 10,Office 2013,McAfee 2015,1,0,0,0,0,1,0,,,,,
587177,SAMEER HANS,Desktop,2017,8,1000,USA,5,56,Windows 10,Office 2016,McAfee 2017,1,0,0,0,0,0,1,,,,,
819970,SAMEER HANS,Desktop,2011,4,360,USA,4,50,Windows 7,Office 2010,McAfee 2011,0,1,1,1,0,0,0,,,,,
853534,SAMEER HANS,Desktop,2014,4,500,USA,1,43,Windows 8.1,Office 2013,McAfee 2014,1,0,1,1,0,1,1,,,,,
777399,SAMEER HANS,Laptop,2013,8,500,UK,3,56,Windows 8.1,Office 2013,McAfee 2013,1,0,0,1,0,0,1,,,,,
683597,SAMEER HANS,Laptop,2017,4,1000,UK,2,57,Windows 10,Office 2016,McAfee 2017,1,1,0,1,0,1,0,,,,,
986201,SAMRIDH HARSHIT,Workstation,2014,4,500,Australia,1,48,Windows 8.1,Office 2013,McAfee 2014,1,1,0,0,0,0,0,,,,,
953105,SAMRIDH HARSHIT,Laptop,2017,4,1000,Australia,3,45,Windows 10,Office 2016,McAfee 2017,0,0,0,0,0,1,0,,,,,
330444,SAMRIDH HARSHIT,Desktop,2016,8,1000,Japan,3,59,Windows 10,Office 2016,McAfee 2016,0,0,0,0,1,0,0,,,,,
225551,SAMRIDH HARSHIT,Desktop,2009,2,180,Japan,4,33,Windows 7,Office 2007,McAfee 2009,1,0,1,1,0,0,0,,,,,
499062,SAMRIDH HARSHIT,Laptop,2011,2,360,Japan,3,53,Windows 7,Office 2010,McAfee 2011,1,0,0,1,0,0,0,,,,,
525771,SAMRIDH HARSHIT,Desktop,2011,4,360,Australia,1,50,Windows 7,Office 2010,McAfee 2011,0,1,1,1,0,1,0,,,,,
407023,SAMRIDH HARSHIT,Workstation,2013,4,500,Japan,5,49,Windows 8.1,Office 2013,McAfee 2013,1,0,1,1,1,0,0,,,,,
934326,SAMRIDH HARSHIT,Desktop,2015,8,500,Australia,4,50,Windows 10,Office 2013,McAfee 2015,1,0,1,1,0,0,0,,,,,
815872,Samridhi Kohli,Workstation,2011,2,240,UK,1,41,Windows 7,Office 2010,McAfee 2011,1,0,0,0,1,0,0,,,,,
656228,Samridhi Kohli,Laptop,2014,8,500,UK,4,18,Windows 8.1,Office 2013,McAfee 2014,1,0,0,0,1,0,0,,,,,
393427,Samridhi Kohli,Workstation,2015,4,1000,USA,3,30,Windows 10,Office 2013,McAfee 2015,1,1,0,0,1,0,0,,,,,
796530,Samridhi Kohli,Laptop,2016,4,1000,UK,5,34,Windows 10,Office 2016,McAfee 2016,0,1,0,0,0,0,0,,,,,
490549,Samridhi Kohli,Laptop,2017,8,1000,USA,3,59,Windows 10,Office 2016,McAfee 2017,0,0,0,0,0,1,0,,,,,
729266,Samridhi Kohli,Desktop,2018,8,1000,UK,1,50,Windows 10,Office 2016,McAfee 2018,1,0,0,0,0,1,0,,,,,
687492,Samridhi Kohli,Laptop,2011,4,360,USA,3,58,Windows 7,Office 2010,McAfee 2011,1,0,1,1,0,1,0,,,,,
639538,Samridhi Kohli,Laptop,2018,16,1000,USA,5,49,Windows 10,Office 2016,McAfee 2018,0,0,0,1,0,1,1,,,,,
127425,Samyak Jain,Desktop,2010,4,240,Italy,2,33,Windows 7,Office 2010,McAfee 2010,0,0,1,0,0,0,0,,,,,
461429,Samyak Jain,Desktop,2013,2,360,USA,3,18,Windows 8.1,Office 2013,McAfee 2013,0,1,1,0,1,0,0,,,,,
631506,Samyak Jain,Laptop,2013,2,500,Italy,4,40,Windows 8.1,Office 2013,McAfee 2013,0,1,1,0,1,1,0,,,,,
781248,Samyak Jain,Desktop,2016,4,1000,USA,3,57,Windows 10,Office 2016,McAfee 2016,0,0,0,0,0,1,0,,,,,
767987,Samyak Jain,Laptop,2017,8,1000,Italy,1,49,Windows 10,Office 2016,McAfee 2017,0,0,0,0,0,0,0,,,,,
432583,Samyak Jain,Desktop,2010,4,240,USA,3,26,Windows 7,Office 2010,McAfee 2010,1,1,1,1,1,1,1,,,,,
301134,Samyak Jain,Laptop,2012,4,500,USA,2,49,Windows 8,Office 2010,McAfee 2012,1,1,0,1,0,0,0,,,,,
742882,Samyak Jain,Desktop,2013,8,500,Italy,2,55,Windows 8.1,Office 2013,McAfee 2013,1,1,0,1,1,0,0,,,,,
346899,SAMYAK RAINA,Laptop,2014,4,360,Singapore,2,54,Windows 8.1,Office 2013,McAfee 2014,1,1,1,0,1,0,0,,,,,
207569,SAMYAK RAINA,Desktop,2016,4,1000,Singapore,1,51,Windows 10,Office 2016,McAfee 2016,1,1,0,0,1,0,0,,,,,
376142,SAMYAK RAINA,Workstation,2018,4,1000,Singapore,1,39,Windows 10,Office 2016,McAfee 2018,0,0,0,0,0,1,0,,,,,
761713,SAMYAK RAINA,Laptop,2011,4,360,Singapore,4,47,Windows 7,Office 2010,McAfee 2011,0,0,0,1,0,0,0,,,,,
846509,SANCHITT GUPTA,Workstation,2010,4,360,Russia,2,24,Windows 7,Office 2010,McAfee 2010,0,1,1,0,0,0,0,,,,,
536484,SANCHITT GUPTA,Workstation,2012,4,500,Russia,1,45,Windows 8,Office 2010,McAfee 2012,1,0,1,0,0,1,1,,,,,
801024,SANCHITT GUPTA,Desktop,2016,8,2000,Russia,1,43,Windows 10,Office 2016,McAfee 2016,1,0,0,0,0,1,0,,,,,
394366,SANCHITT GUPTA,Workstation,2009,2,180,Russia,1,26,Windows 7,Office 2007,McAfee 2009,1,0,1,1,1,1,1,,,,,
747107,SANDEEP SAINI,Workstation,2013,4,500,Canada,2,31,Windows 8.1,Office 2013,McAfee 2013,0,0,0,0,0,1,1,,,,,
106905,SANDEEP SAINI,Workstation,2017,8,1000,China,3,37,Windows 10,Office 2016,McAfee 2017,1,0,0,0,0,0,1,,,,,
272814,SANDEEP SAINI,Laptop,2010,2,240,Canada,3,44,Windows 7,Office 2010,McAfee 2010,1,0,1,1,0,0,0,,,,,
534293,SANDEEP SAINI,Workstation,2011,4,360,China,1,58,Windows 7,Office 2010,McAfee 2011,1,1,1,1,0,0,0,,,,,
649681,SANDEEP SAINI,Desktop,2013,2,500,Canada,2,20,Windows 8.1,Office 2013,McAfee 2013,1,0,0,1,1,0,1,,,,,
974061,SANDEEP SAINI,Laptop,2014,4,500,China,2,29,Windows 8.1,Office 2013,McAfee 2014,1,0,1,1,1,1,1,,,,,
214137,SANDEEP SAINI,Workstation,2015,8,500,China,5,46,Windows 10,Office 2013,McAfee 2015,1,1,0,1,0,1,1,,,,,
960834,SANDEEP SAINI,Laptop,2017,8,1000,Canada,5,54,Windows 10,Office 2016,McAfee 2017,0,0,0,1,0,0,1,,,,,
992574,Sanidhya Kumar,Workstation,2010,4,240,UK,3,43,Windows 7,Office 2010,McAfee 2010,1,0,1,0,1,0,0,,,,,
696377,Sanidhya Kumar,Desktop,2011,4,360,USA,4,21,Windows 7,Office 2010,McAfee 2011,0,0,0,0,1,0,0,,,,,
476990,Sanidhya Kumar,Workstation,2013,4,500,UK,5,45,Windows 8.1,Office 2013,McAfee 2013,1,1,0,0,0,1,0,,,,,
529891,Sanidhya Kumar,Desktop,2017,8,1000,USA,2,59,Windows 10,Office 2016,McAfee 2017,0,0,0,0,1,0,0,,,,,
369228,Sanidhya Kumar,Laptop,2017,4,2000,UK,2,58,Windows 10,Office 2016,McAfee 2017,0,0,0,0,0,0,0,,,,,
964821,Sanidhya Kumar,Workstation,2013,8,360,UK,5,55,Windows 8.1,Office 2013,McAfee 2013,0,0,1,1,1,1,0,,,,,
408348,Sanidhya Kumar,Workstation,2014,4,500,USA,2,31,Windows 8.1,Office 2013,McAfee 2014,1,0,0,1,1,0,0,,,,,
664667,Sanidhya Kumar,Desktop,2015,8,500,USA,1,26,Windows 10,Office 2013,McAfee 2015,1,0,0,1,1,1,0,,,,,
201083,Sanidhya Maheshwari,Workstation,2014,4,500,India,1,47,Windows 8.1,Office 2013,McAfee 2014,0,1,1,0,1,1,0,,,,,
247573,Sanidhya Maheshwari,Desktop,2015,8,500,India,3,22,Windows 10,Office 2013,McAfee 2015,1,0,0,0,1,1,1,,,,,
537262,Sanidhya Maheshwari,Laptop,2011,2,360,India,1,26,Windows 7,Office 2010,McAfee 2011,1,1,1,1,1,0,0,,,,,
614129,Sanidhya Maheshwari,Laptop,2017,4,2000,India,1,56,Windows 10,Office 2016,McAfee 2017,0,0,0,1,0,0,1,,,,,
133498,Sanitra Gupta,Workstation,2009,2,360,Japan,3,21,Windows 7,Office 2007,McAfee 2009,1,1,1,0,0,0,1,,,,,
422971,Sanitra Gupta,Desktop,2011,2,360,Japan,3,24,Windows 7,Office 2010,McAfee 2011,1,1,1,0,0,0,0,,,,,
448801,Sanitra Gupta,Workstation,2014,4,500,Australia,4,53,Windows 8.1,Office 2013,McAfee 2014,1,1,0,0,0,0,1,,,,,
778023,Sanitra Gupta,Laptop,2016,8,1000,Japan,2,24,Windows 10,Office 2016,McAfee 2016,0,0,0,0,0,0,1,,,,,
299862,Sanitra Gupta,Desktop,2011,8,360,Australia,2,20,Windows 7,Office 2010,McAfee 2011,1,1,1,1,0,1,0,,,,,
895870,Sanitra Gupta,Laptop,2013,4,500,Japan,1,43,Windows 8.1,Office 2013,McAfee 2013,1,0,0,1,0,0,0,,,,,
916293,Sanitra Gupta,Laptop,2017,4,500,Australia,3,18,Windows 10,Office 2016,McAfee 2017,0,0,1,1,0,0,1,,,,,
587505,Sanitra Gupta,Workstation,2015,8,500,Australia,2,27,Windows 10,Office 2013,McAfee 2015,1,0,0,1,0,0,0,,,,,
750489,SANJEET SAINI,Workstation,2014,4,500,India,4,35,Windows 8.1,Office 2013,McAfee 2014,1,1,0,0,1,0,0,,,,,
238956,SANJEET SAINI,Laptop,2018,8,2000,India,3,59,Windows 10,Office 2016,McAfee 2018,0,0,0,0,0,1,1,,,,,
926634,SANJEET SAINI,Workstation,2011,4,360,India,1,40,Windows 7,Office 2010,McAfee 2011,0,1,1,1,1,0,0,,,,,
265038,SANJEET SAINI,Desktop,2016,16,1000,India,4,53,Windows 10,Office 2016,McAfee 2016,0,0,0,1,0,1,1,,,,,
173982,SANKALP RANA,Desktop,2010,4,360,India,5,37,Windows 7,Office 2010,McAfee 2010,0,0,1,0,0,0,0,,,,,
358071,SANKALP RANA,Workstation,2011,4,360,UAE,3,45,Windows 7,Office 2010,McAfee 2011,0,0,1,0,0,0,0,,,,,
394332,SANKALP RANA,Workstation,2013,4,360,India,2,25,Windows 8.1,Office 2013,McAfee 2013,1,0,1,0,0,1,0,,,,,
606724,SANKALP RANA,Laptop,2013,4,500,India,2,25,Windows 8.1,Office 2013,McAfee 2013,0,0,1,0,1,0,1,,,,,
529422,SANKALP RANA,Laptop,2015,4,500,UAE,4,29,Windows 10,Office 2013,McAfee 2015,0,0,1,0,0,0,0,,,,,
447588,SANKALP RANA,Workstation,2017,4,500,India,5,43,Windows 10,Office 2016,McAfee 2017,0,1,1,0,0,1,0,,,,,
206834,SANKALP RANA,Workstation,2017,16,1000,UAE,5,48,Windows 10,Office 2016,McAfee 2017,0,0,0,0,0,1,0,,,,,
372706,SANKALP RANA,Laptop,2018,8,500,UAE,1,53,Windows 10,Office 2016,McAfee 2018,0,1,0,1,0,0,1,,,,,
400207,SANKALP SINHA,Workstation,2009,2,180,India,2,48,Windows 7,Office 2007,McAfee 2009,0,0,0,0,0,0,0,,,,,
716015,SANKALP SINHA,Desktop,2012,2,360,India,4,26,Windows 8,Office 2010,McAfee 2012,1,1,1,0,0,0,0,,,,,
444527,SANKALP SINHA,Laptop,2011,4,360,UAE,4,33,Windows 7,Office 2010,McAfee 2011,0,0,1,0,0,0,1,,,,,
662121,SANKALP SINHA,Laptop,2016,4,1000,UAE,1,30,Windows 10,Office 2016,McAfee 2016,0,1,0,0,0,1,1,,,,,
616397,SANKALP SINHA,Workstation,2009,4,240,India,1,58,Windows 7,Office 2007,McAfee 2009,0,0,1,1,0,0,0,,,,,
245647,SANKALP SINHA,Laptop,2009,2,360,UAE,4,20,Windows 7,Office 2007,McAfee 2009,1,1,1,1,1,1,1,,,,,
167144,SANKALP SINHA,Desktop,2013,4,500,UAE,4,20,Windows 8.1,Office 2013,McAfee 2013,1,1,0,1,0,0,0,,,,,
378017,SANKALP SINHA,Desktop,2015,8,500,India,1,42,Windows 10,Office 2013,McAfee 2015,1,0,0,1,0,0,1,,,,,
880761,SANKET MAHESHWARI,Workstation,2011,4,360,Japan,3,50,Windows 7,Office 2010,McAfee 2011,1,1,1,0,0,0,1,,,,,
284812,SANKET MAHESHWARI,Laptop,2015,4,500,USA,2,32,Windows 10,Office 2013,McAfee 2015,1,0,1,0,0,0,0,,,,,
241825,SANKET MAHESHWARI,Laptop,2014,8,500,Japan,5,48,Windows 8.1,Office 2013,McAfee 2014,0,0,1,0,0,0,0,,,,,
557005,SANKET MAHESHWARI,Desktop,2015,8,500,Japan,3,22,Windows 10,Office 2013,McAfee 2015,1,0,1,0,0,1,0,,,,,
928374,SANKET MAHESHWARI,Workstation,2017,4,1000,Japan,5,30,Windows 10,Office 2016,McAfee 2017,0,1,0,0,0,0,0,,,,,
133336,SANKET MAHESHWARI,Workstation,2009,2,180,USA,2,54,Windows 7,Office 2007,McAfee 2009,0,1,1,1,0,0,1,,,,,
598874,SANKET MAHESHWARI,Workstation,2009,4,360,USA,1,40,Windows 7,Office 2007,McAfee 2009,0,1,1,1,0,0,1,,,,,
761891,SANKET MAHESHWARI,Desktop,2012,4,360,USA,3,23,Windows 8,Office 2010,McAfee 2012,1,0,0,1,0,0,0,,,,,
695175,SANSKAR GUPTA,Workstation,2011,4,360,Singapore,1,49,Windows 7,Office 2010,McAfee 2011,1,1,1,0,0,0,1,,,,,
357170,SANSKAR GUPTA,Desktop,2016,8,1000,Singapore,3,55,Windows 10,Office 2016,McAfee 2016,0,1,0,0,0,0,0,,,,,
110931,SANSKAR GUPTA,Workstation,2018,4,2000,Singapore,4,41,Windows 10,Office 2016,McAfee 2018,1,1,0,0,0,1,1,,,,,
292699,SANSKAR GUPTA,Desktop,2014,4,500,Singapore,4,47,Windows 8.1,Office 2013,McAfee 2014,1,0,0,1,1,0,0,,,,,
448883,SARANSH GUPTA,Laptop,2009,4,180,UAE,4,42,Windows 7,Office 2007,McAfee 2009,0,1,1,0,0,0,1,,,,,
446652,SARANSH GUPTA,Workstation,2012,4,360,USA,5,39,Windows 8,Office 2010,McAfee 2012,1,1,0,0,1,0,1,,,,,
947980,SARANSH GUPTA,Desktop,2012,4,360,UAE,4,40,Windows 8,Office 2010,McAfee 2012,0,1,1,0,0,1,0,,,,,
607796,SARANSH GUPTA,Desktop,2015,4,500,UAE,3,38,Windows 10,Office 2013,McAfee 2015,1,1,0,0,0,0,0,,,,,
702659,SARANSH GUPTA,Laptop,2018,8,1000,USA,1,23,Windows 10,Office 2016,McAfee 2018,0,0,0,0,1,0,0,,,,,
974250,SARANSH GUPTA,Workstation,2009,2,180,UAE,2,22,Windows 7,Office 2007,McAfee 2009,0,1,1,1,0,0,0,,,,,
280565,SARANSH GUPTA,Desktop,2015,4,500,USA,2,30,Windows 10,Office 2013,McAfee 2015,1,0,0,1,0,1,0,,,,,
865527,SARANSH GUPTA,Desktop,2018,8,1000,USA,1,49,Windows 10,Office 2016,McAfee 2018,1,0,1,1,0,0,0,,,,,
125261,SARANSH VASHISTHA,Desktop,2011,4,360,India,3,36,Windows 7,Office 2010,McAfee 2011,0,1,1,0,0,0,0,,,,,
585893,SARANSH VASHISTHA,Laptop,2018,8,2000,India,4,28,Windows 10,Office 2016,McAfee 2018,0,1,0,0,1,0,0,,,,,
368408,SARANSH VASHISTHA,Desktop,2015,2,1000,India,3,21,Windows 10,Office 2013,McAfee 2015,1,1,0,1,1,1,0,,,,,
759430,SARANSH VASHISTHA,Desktop,2017,16,1000,India,2,19,Windows 10,Office 2016,McAfee 2017,0,0,0,1,0,0,0,,,,,
568338,SARANSH VATSA,Desktop,2015,8,360,India,2,22,Windows 10,Office 2013,McAfee 2015,1,0,1,0,0,0,0,,,,,
396097,SARANSH VATSA,Desktop,2014,4,500,India,2,37,Windows 8.1,Office 2013,McAfee 2014,1,0,0,0,0,1,0,,,,,
983068,SARANSH VATSA,Laptop,2011,8,360,India,1,58,Windows 7,Office 2010,McAfee 2011,0,1,1,1,0,1,0,,,,,
937568,SARANSH VATSA,Laptop,2017,4,2000,India,2,33,Windows 10,Office 2016,McAfee 2017,1,0,0,1,0,1,1,,,,,
952169,Sarthak Agarwal,Workstation,2010,2,240,Japan,3,20,Windows 7,Office 2010,McAfee 2010,1,1,1,0,0,0,1,,,,,
850515,Sarthak Agarwal,Laptop,2011,2,360,Australia,3,34,Windows 7,Office 2010,McAfee 2011,1,1,0,0,0,0,1,,,,,
378860,Sarthak Agarwal,Desktop,2013,2,360,Japan,4,21,Windows 8.1,Office 2013,McAfee 2013,0,1,0,0,0,1,1,,,,,
177163,Sarthak Agarwal,Laptop,2015,4,500,Australia,1,29,Windows 10,Office 2013,McAfee 2015,1,0,1,0,0,1,1,,,,,
875149,Sarthak Agarwal,Workstation,2018,4,500,Australia,3,59,Windows 10,Office 2016,McAfee 2018,0,1,1,0,0,0,0,,,,,
321125,Sarthak Agarwal,Desktop,2017,8,2000,Japan,3,33,Windows 10,Office 2016,McAfee 2017,1,0,0,0,0,0,1,,,,,
290487,Sarthak Agarwal,Laptop,2013,4,360,Japan,4,40,Windows 8.1,Office 2013,McAfee 2013,1,1,1,1,0,0,0,,,,,
371468,Sarthak Agarwal,Laptop,2017,4,1000,Australia,4,51,Windows 10,Office 2016,McAfee 2017,1,1,0,1,0,1,0,,,,,
440706,SARTHAK CHANDRAMOHAN GAIKWAD,Workstation,2009,4,180,Canada,4,21,Windows 7,Office 2007,McAfee 2009,1,1,1,0,0,0,0,,,,,
919494,SARTHAK CHANDRAMOHAN GAIKWAD,Laptop,2010,2,240,China,5,52,Windows 7,Office 2010,McAfee 2010,1,0,0,0,0,0,0,,,,,
609766,SARTHAK CHANDRAMOHAN GAIKWAD,Laptop,2010,4,240,Canada,2,55,Windows 7,Office 2010,McAfee 2010,1,0,1,0,1,0,0,,,,,
213999,SARTHAK CHANDRAMOHAN GAIKWAD,Desktop,2012,8,360,Canada,5,21,Windows 8,Office 2010,McAfee 2012,1,0,1,0,0,1,0,,,,,
213710,SARTHAK CHANDRAMOHAN GAIKWAD,Workstation,2014,4,500,China,1,53,Windows 8.1,Office 2013,McAfee 2014,1,0,1,0,0,0,0,,,,,
688984,SARTHAK CHANDRAMOHAN GAIKWAD,Workstation,2014,8,500,China,5,44,Windows 8.1,Office 2013,McAfee 2014,1,0,1,1,0,1,1,,,,,
740889,SARTHAK CHANDRAMOHAN GAIKWAD,Desktop,2016,4,1000,Canada,2,18,Windows 10,Office 2016,McAfee 2016,0,0,0,1,1,0,0,,,,,
812913,SARTHAK CHANDRAMOHAN GAIKWAD,Laptop,2017,4,1000,China,5,41,Windows 10,Office 2016,McAfee 2017,0,0,0,1,1,1,0,,,,,
149808,SARTHAK CHAUHAN,Laptop,2009,2,240,USA,4,47,Windows 7,Office 2007,McAfee 2009,1,1,0,0,0,0,0,,,,,
446828,SARTHAK CHAUHAN,Workstation,2010,2,360,France,5,19,Windows 7,Office 2010,McAfee 2010,1,1,1,0,1,0,0,,,,,
410706,SARTHAK CHAUHAN,Desktop,2012,4,360,USA,3,44,Windows 8,Office 2010,McAfee 2012,1,0,0,0,0,0,0,,,,,
317037,SARTHAK CHAUHAN,Workstation,2013,8,500,France,1,38,Windows 8.1,Office 2013,McAfee 2013,1,0,0,0,1,0,0,,,,,
780382,SARTHAK CHAUHAN,Laptop,2016,8,1000,USA,5,18,Windows 10,Office 2016,McAfee 2016,0,0,0,0,0,0,0,,,,,
